symbol,trade_date,entry_price,is_20cm,price,day1_pct_chg,day1_volume_ratio_5,day1_turnover,day1_close_position,day1_upper_shadow,day1_amplitude,day2_pct_chg,day2_volume_ratio_day1,day2_turnover,day2_close_position,day2_upper_shadow,day2_lower_shadow,day2_amplitude,day2_close_vs_day1_close,entry_open_gap_pct_chg,entry_high_from_open_pct_chg,entry_breakout_pct,ret_3,ret_5,ret_10,ret_20,amp_10,amp_20,amp_30,vol_ratio_3,vol_ratio_5,vol_ratio_10,turnover_3,turnover_5,turnover_10,limit_up_count_5,limit_up_count_10,limit_up_count_20,days_since_limit_up,label_trade_worth,label_limit_up_1d,label_limit_up_2d,label_limit_up_3d,label_repair_3d,label_big_loss,target_return_3d,target_max_high_return_3d,target_min_low_return_3d
600123.SH,2022-06-08,10.783499999999998,0.0,10.31,9.797657082002132,1.8350667286079616,7.049498599439776,0.974683544303798,0.0019398642095052932,0.08413205537806179,-1.0669253152279512,0.8236405230361855,5.806252713585434,0.5166666666666648,0.0284313725490197,0.030392156862744976,0.058195926285160016,-0.010669253152279512,2.941176470588247,6.857142857142873,0.06959008579599613,0.194888178913738,0.1724137931034484,0.24944320712694878,0.49400798934753665,0.2779043280182234,0.5060402684563758,0.5454545454545456,1.3834432063620272,1.6110517803545503,1.5396415279657933,6.735493872549019,5.332076978291316,4.9959202556022415,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09704641350210985,0.10910186859553983,0.021931654843047266
600152.SH,2022-08-18,11.35,0.0,10.32,10.021321961620465,1.6795723283695645,8.373085247426063,1.0,0.0,0.09701492537313428,4.263565891472854,1.6144162996227376,13.517645301575321,0.3655913978494623,0.05483271375464683,0.026022304832713696,0.09011627906976738,0.042635658914728536,0.8364312267657992,9.124423963133644,0.043171806167400906,0.26226012793176956,0.3243847874720358,0.3783469150174621,0.35005701254275956,0.49494949494949503,0.5978407557354926,0.922077922077922,1.1316800629684947,1.4328699007221923,1.6239170592074448,10.705312559106927,8.265999501629292,6.760416098411677,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03612334801762107,0.09691629955947123,-0.07488986784140961
600166.SH,2021-02-18,3.9642199999999996,0.0,3.75,9.97067448680351,0.949198316734335,5.79902783484432,1.0,0.0,0.09384164222873892,2.1333333333333426,0.9532920954941038,5.528167396507377,0.6799999999999997,0.020887728459530044,0.044386422976501284,0.06666666666666654,0.021333333333333426,0.7832898172323688,7.253886010362698,0.0588235294117645,0.18475073313782997,0.14447592067988668,0.518796992481203,0.43772241992882566,0.6626506024096384,0.6626506024096384,0.6626506024096384,0.8665438982215099,0.7055765396488415,0.9162887393004342,5.228519099405706,5.123228857683281,5.059299027650135,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04647068023469936,0.06956727931345896,-0.05656093758671299
600172.SH,2021-07-08,8.205729999999999,0.0,8.05,9.97267759562841,1.5862609662337137,14.225698714326459,1.0,0.0,0.0792349726775956,-1.3664596273291973,0.6999845550644109,9.95776938502817,0.7741935483870973,0.017632241813601974,0.017632241813601974,0.07701863354037264,-0.013664596273291973,0.6297229219143663,3.8798498122653458,0.027227722772277252,0.08743169398907091,0.22461538461538466,0.35144312393887955,0.4214285714285715,0.4847942754919501,0.5514018691588787,0.6085271317829459,0.7851500177448828,0.917915531430244,0.8502765421761419,10.925737114596743,9.787926961493003,9.929320393045026,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12622033627721108,-0.008010256247768188,-0.13962560308467376
600186.SH,2026-03-26,7.281429999999999,0.0,6.77,10.08130081300811,0.9398975683492361,11.17594566036496,1.0,0.0,0.10406504065040634,3.840472673559825,1.4555853737840039,16.26754304143205,0.38235294117647045,0.029871977240398286,0.0,0.050221565731167095,0.03840472673559825,0.8534850640113723,4.936530324400579,0.027624309392265234,0.14308943089430892,-0.011251758087201136,0.09331259720062213,0.1158730158730159,0.25463743676222617,0.345388788426763,0.345388788426763,1.210717538439664,1.0311504250433088,1.4394483795557649,14.179951056777092,14.339541943322256,11.53180346901467,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.024916808923521883,0.020403959112427206,-0.05787736749512107
600196.SH,2020-07-27,48.62,0.0,44.69,9.992616293379264,1.559710869208368,6.779658249906452,1.0,0.0,0.08097464927393538,1.0964421570821337,1.1931079169994931,8.088863932514316,0.3688073394495412,0.0761398849048251,0.010845506861443003,0.12195121951219512,0.010964421570821337,1.195219123505975,8.705161854768173,0.02221308103661057,0.22323406349987684,0.2895692786715103,0.406338426711941,0.5624017604526881,0.41595441595441596,0.6136363636363638,0.6756574511126097,0.7662774797227169,0.8918141015100259,0.9074245096316046,6.5048044798965465,5.492349931149359,5.263790085685254,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.14726450020567672,0.1871657754010696,-0.03455368161250516
600196.SH,2021-04-30,53.927769999999995,0.0,50.63,9.993482511405617,2.1355886587133868,5.2338040697412955,1.0,0.0,0.09732782967629827,2.2516294686944605,0.8906866956002989,4.661679652297271,0.7508896797153042,0.013521344407958194,0.01468031678578337,0.055500691289749327,0.022516294686944605,1.4293992659841548,8.47457627118644,0.0855727082142177,0.23745383445578971,0.2474813841436707,0.4033013057403301,0.500526870389884,0.39130434782608714,0.516506922257721,0.6429189501009518,1.3507342319332243,1.5176487650371804,1.8529011292553743,5.084870513380932,4.029248317808639,3.1862674738199224,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05400241842004605,0.05400241842004605,-0.07784060049210262
600197.SH,2020-06-16,16.53,0.0,15.03,10.029282576866748,2.7902274863538783,7.151378368469436,1.0,0.0,0.138360175695461,4.790419161676662,1.6723033089300547,11.959273709002252,0.4765100671140939,0.049523809523809595,0.004444444444444463,0.09913506320691967,0.04790419161676662,2.15873015873016,6.2150403977625945,0.033877797943133725,0.23352855051244514,0.23533724340175954,0.27554882664648006,0.30317092034029414,0.33203429462197964,0.3826860841423949,0.5272564789991063,1.1856254528557248,1.6122957661216153,2.241608969297809,9.193472242527868,6.673562117350151,4.415759170372328,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03992740471869338,0.002419842710223774,-0.056866303690260245
600203.SH,2025-08-11,16.42173,0.0,15.61,10.007047216349552,1.5356440183603073,28.868818817171437,1.0,0.0,0.028893587033121948,-1.9218449711723151,1.3780596967713779,39.78295570533912,0.41212121212121183,0.0633572828216852,0.04441541476159371,0.10570147341447789,-0.01921844971172315,4.441541476159361,4.377736085053163,0.02518427518427524,0.11064129668780831,0.3435635123614662,0.4405850091407679,0.7019438444924406,0.6125603864734301,0.8043243243243245,0.8544444444444446,1.154927884744812,1.4251383331930847,1.8207344321901662,36.50924319925877,32.08316348590628,23.867339681204587,3.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0595716772836965,0.16126620033333872,-0.07987769863467498
600210.SH,2021-07-21,5.62796,0.0,5.28,10.000000000000009,2.026006629314709,9.443219260287457,1.0,0.0,0.11250000000000004,2.2727272727272707,1.2705485026288827,11.998068091154455,0.5957446808510647,0.03518518518518509,0.009259259259259226,0.08901515151515138,0.022727272727272707,1.4814814814814836,6.386861313868608,0.0429338103756709,0.18541666666666679,0.31712962962962954,0.4515306122448981,0.4368686868686871,0.5025773195876289,0.5342105263157895,0.5342105263157895,1.0709241123361692,1.4396699282563157,2.305185566238215,10.877620878871406,9.31192332002149,5.9286956090355165,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04478354501453463,0.10519619897795995,-0.006744895130740058
600212.SH,2025-03-28,9.345699999999999,0.0,9.17,9.95203836930456,1.6058537823194585,10.065551362984438,1.0,0.0,0.10551558752997614,-1.4176663031624903,0.8447139014578595,8.50251116215106,0.3863636363636351,0.029867256637168292,0.01880530973451327,0.04798255179934574,-0.014176663031624903,0.6637168141592875,5.054945054945059,0.02685284640171859,0.11990407673860903,0.05298759864712532,-0.02809573361082207,0.10926365795724458,0.22815533980582514,0.26184538653366585,0.4075104311543809,1.0790308010891838,1.219268728461678,0.9684744795226425,8.757574053116725,6.890175018293337,7.749251927207803,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.009020191103930264,0.07964090437313431,-0.049830403287073
600230.SH,2020-07-30,10.42405,0.0,9.8,9.988776655443331,2.0302659706140664,4.704750944403906,1.0,0.0,0.08754208754208781,2.857142857142847,1.5732682491214396,7.4018352808547725,0.49152542372881375,0.029761904761904833,0.018849206349206477,0.06020408163265323,0.02857142857142847,0.694444444444442,9.162561576354666,0.06743737957610785,0.18967452300785625,0.1559432933478735,0.15468409586056642,0.2725090036014406,0.2691867124856815,0.3365500603136311,0.38327091136079905,2.3900692657866935,2.950823800983933,3.3039264788220217,7.616958736974951,5.303619692914668,3.9798641104158827,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11568919949539791,0.18571956197447248,-0.034924045836311146
600230.SH,2021-09-10,20.0265,0.0,19.46,10.005652911249285,0.987048791836366,8.139031217191953,1.0,0.0,0.11192764273600897,-0.41109969167524296,0.7808972331623167,6.355746958126919,0.5833333333333315,0.02063983488132106,0.028895768833849266,0.04933196300102782,-0.00411099691675243,0.6191950464396356,4.461538461538472,0.02982810920121337,0.10344827586206895,0.06608410704533041,0.10220214568040653,0.20197044334975378,0.25712589073634207,0.3945981554677209,0.3945981554677209,1.0997001967001372,1.0010916925313593,0.9439036152036175,7.282079423811954,6.8322403571462855,8.034983056109692,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06109405038324223,0.0795695703193271,-0.027788180660624717
600237.SH,2021-12-01,8.503559999999998,0.0,7.94,9.972299168975084,1.0745595962168786,10.472720122673518,1.0,0.0,0.12049861495844882,3.148614609571787,1.6240972969305647,17.008716442744394,0.5344827586206881,0.032967032967033134,0.03418803418803422,0.07304785894206556,0.03148614609571787,1.098901098901095,3.0193236714975757,0.008274231678486732,0.11911357340720219,0.1428571428571428,0.17784256559766765,0.48529411764705865,0.3062787136294025,0.5884543761638732,0.6467181467181466,0.8809278815715852,0.9636558735303445,0.9565815404151511,12.760648600886194,10.948558822444651,11.003386654983778,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.03099407777448482,0.0771959038332184,-0.05804157317641068
600246.SH,2025-09-03,15.168789999999998,0.0,13.39,10.024650780608058,0.9808564051155741,20.235219818767213,1.0,0.0,0.06491372226787195,6.4227035100821395,1.458215319659847,29.507307536410902,0.7018633540372671,0.033684210526315816,0.028070175438596516,0.12023898431665436,0.0642270351008214,3.6491228070175463,4.603926878808395,0.048879837067209664,0.23171733771569425,0.21969080553295361,0.5630865484880083,1.0994397759103642,0.46445497630331745,1.2554744525547443,1.2653958944281523,1.0305410601279432,1.0990059786768331,1.523078796839122,25.304029627024107,23.882457565837605,18.092463202723803,2.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.18912451157936772,-0.04738611319689956,-0.23131640691182342
600266.SH,2024-05-21,5.09392,0.0,4.55,10.169491525423723,2.466547000958495,10.037624666269638,1.0,0.0,0.09927360774818395,7.03296703296703,1.258875365130653,12.63611841679464,0.7111111111111115,0.026694045174537964,0.024640657084188933,0.098901098901099,0.0703296703296703,1.848049281314168,2.8225806451612767,0.020000000000000018,0.1767554479418887,0.2656250000000002,0.2689295039164492,0.40462427745664753,0.3783783783783783,0.5269461077844311,0.5315315315315314,0.8552626183209583,1.1823103364865195,1.6771415855662963,10.375809176020915,8.464720943846048,5.574613589191946,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.018437666865596558,0.09346043911172552,-0.05573703552470399
600295.SH,2021-09-02,15.384459999999999,0.0,13.95,9.92907801418439,1.3019379462848675,7.430655419508496,1.0,0.0,0.08904649330181225,6.666666666666687,1.062139097850503,7.892389643714703,0.7417582417582425,0.03158602150537627,0.07526881720430113,0.13046594982078863,0.06666666666666687,0.6720430107526765,3.204272363150862,0.007166123778501676,0.18754925137903866,0.39537037037037037,0.7876631079478056,0.6837988826815644,0.8830694275274056,0.8992628992628993,0.8992628992628993,1.106193233354341,1.093207015645776,1.1795985217078806,7.158278063970299,5.813495143152332,5.623860197253032,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1289912028111483,-0.06724057912984915,-0.18619178053698338
600310.SH,2021-09-30,4.98,0.0,4.82,10.045662100456632,1.0011905768656748,7.720038295430522,1.0,0.0,0.11872146118721472,-1.8672199170124415,1.2620631987266884,9.743176225423575,0.3902439024390246,0.05285412262156448,0.02959830866807604,0.08506224066390056,-0.018672199170124415,1.9027484143763207,4.979253112033177,0.016064257028112205,0.13470319634703198,0.0971302428256069,0.18052256532066502,0.47916666666666674,0.26184538653366585,0.5104477611940297,0.5379939209726443,1.3613123132771312,1.4512022014314516,1.3220704803043166,9.235268078080798,7.548473582797257,8.288772492525144,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11044176706827324,0.02409638554216853,-0.1425702811244981
600316.SH,2020-10-14,42.29185999999999,0.0,40.83,9.994612068965525,1.3102968703770312,4.855516157787642,1.0,0.0,0.09213362068965525,0.17144256674013203,0.8156374291487634,3.960340716128193,0.5797101449275341,0.021271393643031898,0.0276283618581906,0.0506980161645848,0.0017144256674013203,0.6845965770171158,4.905293831957258,0.03423509695954041,0.10102370689655182,0.14642356241234222,0.12280219780219781,0.19015725101921932,0.3333333333333335,0.44385026737967914,0.44385026737967914,0.8561859536170148,0.8191260041046994,1.0015829843511441,4.203309164101814,4.46883088596595,3.6589999171568848,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09462482851309906,-0.026763069772764658,-0.12016165758611685
600328.SH,2022-04-29,11.7,0.0,11.09,9.910802775024784,1.2460465963062437,5.77025116097482,1.0,0.0,0.13181367690782964,1.7132551848512145,0.7984388898998346,4.6071929314119675,0.35384615384615253,0.03723404255319149,0.0070921985815602905,0.05861136158701519,0.017132551848512145,0.7092198581560183,9.154929577464799,0.05982905982905984,0.21506442021803762,-0.01605136436597121,-0.0619739862280031,0.06701479547432543,0.4026639344262295,0.5092213114754098,0.5092213114754098,0.8976498466656847,0.912957387041275,0.8391771995820924,4.980977283257032,4.990081156642172,4.8672558479039445,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11025641025641031,0.14529914529914545,0.02991452991453003
600330.SH,2026-02-03,14.8,0.0,13.56,9.97566909975669,1.4289073991473604,11.421717861324861,1.0,0.0,0.12489862124898621,3.2448377581120846,1.5887562098415824,18.14632517923839,0.3846153846153844,0.0571428571428572,0.02142857142857148,0.09587020648967559,0.032448377581120846,2.0000000000000018,7.843137254901977,0.04054054054054057,0.24898621248986208,0.17737003058103973,0.34497816593886466,0.2183544303797469,0.3737734165923281,0.3737734165923281,0.3737734165923281,0.4847462435754678,0.6079590208036679,0.5716089581174111,11.745356174116461,9.288850360731299,9.597247430786785,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04729729729729715,0.14459459459459456,0.03040540540540526
600335.SH,2021-12-02,7.99006,0.0,7.15,10.169491525423723,3.6885872300928977,10.67879365376146,1.0,0.0,0.09707241910631748,7.8321678321678245,1.194694989259706,12.757901269487167,0.7887323943661967,0.019455252918287983,0.0025940337224383365,0.09930069930069929,0.07832167832167825,0.9079118028534339,7.583547557840609,0.06488549618320594,0.24191063174114036,0.3591905564924116,0.30000000000000004,0.028061224489795977,0.44809688581314866,0.44809688581314866,0.5822306238185253,0.9900199388178372,1.4824854718700997,2.164816788431594,11.075485266597942,8.150790588838573,5.204359820333396,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10762622558528978,0.17771330878616687,-0.02003239024487924
600335.SH,2022-06-24,12.28,0.0,11.63,9.924385633270338,0.950629679044898,12.501111970999634,1.0,0.0,0.08884688090737258,-0.7738607050731039,1.4265363112325777,17.833290157415238,0.5194805194805191,0.0641247833622184,0.06932409012131707,0.13241616509028364,-0.007738607050731039,0.60658578856152,7.4935400516795925,0.016286644951140072,0.10491493383742911,0.23182297154899878,0.1562809099901088,0.6464788732394366,0.4613583138173305,0.7454545454545454,1.0259740259740262,0.9870902454381258,1.0831293849894899,0.9701964951318147,14.86938897055954,14.239014448309963,14.49750382194009,2.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1587947882736156,-0.025244299674267,-0.1587947882736156
600338.SH,2021-07-15,22.05,0.0,20.18,9.97275204359671,0.9404046974372308,7.238743815853074,1.0,0.0,0.039782016348773874,2.031714568880072,1.9115388483778706,13.83714001745822,0.3511111111111107,0.07090820786789707,0.02962603205439531,0.1114965312190287,0.02031714568880072,2.6226323457989364,6.483672503549465,0.020408163265306145,0.1896457765667574,0.37641866330390905,0.6194362017804154,0.6086956521739129,0.6930022573363432,0.6968325791855203,0.7084282460136675,1.2289522911973092,1.3905731033399193,1.6280101571723216,11.237542590972366,10.097619894334844,8.645027726272236,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.037641723356008905,0.13106575963718825,-0.014965986394557929
600338.SH,2026-04-29,26.0,0.0,24.83,10.013291980505091,1.2377756038418117,13.069238363579435,1.0,0.0,0.08994240141781118,1.0873942811115755,1.325591407507778,17.32447007743191,0.3877551020408168,0.03585657370517922,0.015537848605577711,0.05920257752718472,0.010873942811115755,0.5577689243027706,9.38985736925515,0.06192307692307697,0.2233052724856004,0.2109649122807018,0.4539231174302265,0.6222091656874265,0.44027125717266546,0.698031980319803,0.8923920493488691,0.8914721436222072,1.1100864792584904,1.255789499565081,15.117142298071663,14.111681264958321,12.351003899575968,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.014615384615384586,0.08769230769230774,-0.050000000000000044
600348.SH,2021-12-27,6.92198,0.0,6.25,10.035211267605648,2.241531951464058,5.681421164241164,1.0,0.0,0.11091549295774661,6.400000000000006,1.3172307792538716,7.483742827442827,0.693548387096775,0.028571428571428494,0.004511278195488759,0.09920000000000007,0.06400000000000006,1.3533834586466176,4.302670623145399,0.0277777777777779,0.15492957746478875,0.16106194690265463,0.11186440677966081,0.16106194690265463,0.25535714285714306,0.29944547134935307,0.3865877712031558,0.8330531825176155,1.0926266544547034,1.291971724914093,5.771911365211365,4.132724349272349,3.35259256964657,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09563448608635094,-0.03495820560013174,-0.09852383277617094
600351.SH,2022-01-04,8.370049999999999,0.0,8.1,10.05434782608694,2.038958913266827,9.095624273767069,1.0,0.0,0.12771739130434767,-0.7407407407407418,1.012247804206815,9.207025699010922,0.3599999999999983,0.03980099502487566,0.022388059701492394,0.061728395061728336,-0.007407407407407418,1.3681592039801238,5.153374233128827,0.02511961722488043,0.09510869565217384,0.11479944674965425,0.1613832853025936,0.20298507462686577,0.271513353115727,0.3668261562998407,0.595903165735568,1.0210552669895556,1.3140842511577022,1.4105663547616103,8.821445191047742,7.157004721284276,6.018115261796558,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06331503396037075,0.10154658574321562,-0.08483222919815281
600361.SH,2024-07-02,4.04,0.0,3.95,10.027855153203348,2.8454486179440757,7.743828052422079,1.0,0.0,0.11420612813370468,-1.518987341772149,1.2520499958701174,12.09027743186403,0.594594594594595,0.03856041131105396,0.05655526992287922,0.09367088607594931,-0.015189873417721489,1.0282776349614497,5.089058524173029,0.022277227722772297,0.07520891364902504,0.17682926829268286,0.07520891364902504,0.007832898172323688,0.27076923076923065,0.27076923076923065,0.29846153846153833,1.0694161738128858,1.4853967643069628,2.166818741172208,9.940553186215046,7.450165466416886,4.733906449156499,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03712871287128716,0.00990099009900991,-0.07920792079207917
600362.SH,2021-03-15,24.55557,0.0,23.5,10.018726591760307,1.5001186549166525,5.5082708078365235,1.0,0.0,0.09363295880149813,1.191489361702125,0.8485182435131996,4.6738682706604795,1.0,0.0,0.030277544154751843,0.04255319148936165,0.01191489361702125,0.5466778805718997,2.718527812630689,0.032800672834314426,0.10393258426966279,0.11331444759206799,-0.050342327829238864,0.352839931153184,0.1928120446818844,0.5685393258426967,0.7213316892725032,0.97691381892103,0.9857376377621939,0.9416651896890854,4.754571772772959,4.27842882665838,4.195496700307884,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11547563343062295,-0.04991006113887808,-0.14276068525389551
600363.SH,2021-08-23,36.499579999999995,0.0,35.39,10.009325458501706,1.1737184626394528,5.340415478376262,1.0,0.0,0.1215418091389493,-0.6781576716586635,0.9410611632123139,5.025657602117811,0.4213197969543141,0.03243243243243245,0.02361308677098146,0.055665442215315,-0.006781576716586635,1.1095305832147906,4.1643218908272495,0.02011573436208325,0.11532483680447614,0.046369203849518925,0.04789719626168232,0.12476489028213189,0.27424000000000004,0.41506751954513144,0.4580739655803736,0.9143972130440114,0.8733105464178123,0.8412641932550737,4.860271705337428,4.749209423041907,4.944857672921974,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.050947983511043016,0.033710524888231674,-0.07724965602343903
600363.SH,2025-03-05,54.923959999999994,0.0,53.06,10.0145137880987,2.3727165660326173,5.991223873903025,1.0,0.0,0.09040016587186384,0.28269883151148534,0.8186536369239249,4.9047372139961585,0.7330097087378649,0.010336402931779688,0.028190189813944746,0.03882397286091199,0.0028269883151148534,0.5074234166509983,6.226626776365007,0.05673363095238093,0.141613103877255,0.10495685330122417,0.06746801085692145,0.1404308202154101,0.18231009365244555,0.19098532494758902,0.2923111919927206,1.0479806176225168,1.2513716391425675,1.4586175190127901,5.160281221469349,4.137023506086741,3.366210249750587,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017770750688770542,0.06419857563074483,-0.0057162666348165025
600367.SH,2021-09-01,20.29352,0.0,18.51,10.04756242568372,2.373935424306582,19.40827129120879,1.0,0.0,0.0790725326991677,5.834683954619124,0.8854275516878265,17.18461813186813,0.6294117647058828,0.03215926493108724,0.009188361408882068,0.09184224743381963,0.05834683954619124,0.8677896886166492,7.844129554655854,0.053907022749752675,0.08739595719381676,0.23247978436657668,0.2772346368715084,0.37725903614457823,0.5914861837191934,0.7241100323624596,0.9953183520599251,0.9603422593652506,1.0813687908847536,1.3663503301496118,16.694942765567763,13.471946978021979,10.458158585164835,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1923530269760988,-0.04945026786875817,-0.20319392594286245
600367.SH,2024-05-06,12.508859999999999,0.0,12.14,10.063463281958306,3.3652084903057364,5.845364459961683,1.0,0.0,0.055303717135086305,-0.4118616144975329,1.2180472520802477,7.119930117863868,0.36363636363636304,0.028949545078577308,0.01654259718775842,0.045304777594728174,-0.004118616144975329,0.7444168734491274,9.0311986863711,0.067524115755627,0.1858567543064371,0.25047801147227533,0.28613569321533916,0.1912568306010929,0.3414141414141414,0.3978947368421053,0.3978947368421053,2.1063369169818977,2.7778866425165236,3.899360979665986,7.6338912296840915,5.477310013065999,3.564888430327983,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.12000613964821749,0.17196930815438027,0.008085469019559088
600391.SH,2025-06-27,29.16,0.0,27.39,10.000000000000009,2.8761136663080995,10.69129878409151,1.0,0.0,0.1008032128514057,2.300109529025196,1.453440542497706,15.539167104755029,0.41538461538461485,0.04068522483940045,0.025339043540328367,0.07119386637458924,0.02300109529025196,0.6067094932191264,7.449450159631077,0.0387517146776406,0.16666666666666674,0.18911174785100293,0.12596899224806202,0.1573705179282867,0.24343185550082103,0.24343185550082103,0.3314285714285714,1.305572761430345,1.8139688673358756,1.9923135441307742,12.988293263026591,9.052445915846075,6.826728141395551,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04595336076817558,0.040466392318244226,-0.049725651577503416
600397.SH,2026-02-27,20.44,0.0,18.74,9.97652582159625,2.2336387055096076,17.382938352243247,1.0,0.0,0.11208920187793436,4.429028815368197,0.8848035166708821,15.38048498413797,0.38297872340425465,0.04445579969340833,0.004598875830352573,0.07524012806830305,0.04429028815368197,0.9197751660705134,9.012658227848114,0.05332681017612528,0.26349765258215974,0.5045422781271838,0.9806807727690894,1.1232741617357003,1.006523765144455,1.2450469238790407,1.6320293398533008,0.7704548124845046,0.8100648401268999,1.1599060869007256,14.229140718519202,13.237856844788785,8.949971217116452,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.09148727984344429,0.10567514677103729,-0.1477495107632094
600399.SH,2026-03-02,8.16465,0.0,7.52,9.941520467836252,2.3409811076348386,9.973556056995081,1.0,0.0,0.11111111111111105,4.255319148936176,1.482275336292032,14.783556158409816,0.5753424657534242,0.03954081632653068,0.012755102040816282,0.09707446808510645,0.042553191489361764,1.40306122448981,3.899371069182389,0.013496932515337345,0.13888888888888884,0.23454833597464342,0.2077519379844961,0.10653409090909083,0.33011272141706915,0.33011272141706915,0.33011272141706915,0.9723856198729415,1.3417507839605507,1.714084481932544,11.580265148826124,8.771906668018863,6.5234894325845545,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11202562265375737,-0.021390996552209773,-0.142645428769145
600410.SH,2025-02-05,9.48,0.0,8.8,10.000000000000009,1.7968415508733182,27.19105907420073,1.0,0.0,0.13250000000000006,2.1590909090908994,1.1392275011718405,30.976802283317596,0.4615384615384614,0.054505005561735285,0.04671857619577307,0.1034090909090909,0.021590909090908994,2.4471635150166815,5.428881650380024,0.024261603375527407,0.15500000000000003,0.27977839335180055,0.24360699865410496,0.23529411764705888,0.3656821378340367,0.5291338582677168,0.5291338582677168,0.8480942023747353,1.1057019470853915,1.3151716594298735,27.78717322790703,26.058446194946118,20.313852921802084,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.056962025316455556,0.08966244725738393,-0.09177215189873433
600418.SH,2021-07-14,15.538509999999999,0.0,14.27,9.938366718027725,1.2667995268225591,10.730729823982845,1.0,0.0,0.07704160246533132,1.4015416958654603,1.371396999249009,14.716090680361921,0.4519230769230779,0.039391845196959124,0.03248099516240502,0.07288016818500354,0.014015416958654603,4.561161022805815,4.097818902842021,0.047207446808510634,0.12788906009244982,0.2708333333333335,0.18159806295399505,0.692485549132948,0.45027624309392267,0.8335273573923168,0.8595041322314048,1.192060762328351,1.2456036334108986,1.3341040618747393,12.767617719383841,11.194250567403937,9.915405295005566,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09984805492933368,0.11529355131219154,-0.08935927576067448
600418.SH,2022-08-03,22.83,0.0,21.11,10.005211047420515,1.3069681689878592,12.762273733443813,1.0,0.0,0.11203751954142771,2.8896257697773597,1.1027540429378138,14.07364895663423,0.5066666666666669,0.05110497237569058,0.008287292817679709,0.1065845570819518,0.028896257697773597,1.2430939226519389,7.1850841291496215,0.032413491020587104,0.1188118811881187,0.19676700111482703,0.37893384714193945,0.23319931074095335,0.5355048859934854,0.5355048859934854,0.82571649883811,1.0901610766705956,1.2978401036204221,1.3640267856439212,13.506435646324372,11.419668572268476,10.713033851037249,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11388523872098111,-0.0459921156373192,-0.15374507227332446
